Release ID, Filepath, Size, LOC Touched, NR, NFix, NAuth, LOC Added, Max LOC Added, Average LOC Added, Churn, Max Churn, Average Churn
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,129,1177,3,0,1,653,622,217.66666666666666,129,622,43.0
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,49,49,1,0,1,49,49,49.0,49,49,49.0
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,358,370,4,1,1,364,308,91.0,358,308,89.5
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,277,1271,5,0,1,774,538,154.8,277,538,55.4
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,49,49,2,0,1,49,46,24.5,49,46,24.5
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,89,89,1,0,1,89,89,89.0,89,89,89.0
4,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,41,41,1,0,1,41,41,41.0,41,41,41.0
4,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,66,92,2,0,2,79,65,39.5,66,65,33.0
4,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,63,65,4,0,3,64,45,16.0,63,45,15.75
4,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,24,24,1,0,1,24,24,24.0,24,24,24.0
4,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,50,50,1,0,1,50,50,50.0,50,50,50.0
4,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,72,90,2,0,1,81,72,40.5,72,72,36.0
4,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,47,47,1,0,1,47,47,47.0,47,47,47.0
4,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,47,55,2,0,2,51,47,25.5,47,47,23.5
4,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,183,223,4,0,3,203,185,50.75,183,185,45.75
4,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,49,49,1,0,1,49,49,49.0,49,49,49.0
4,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50,50,1,0,1,50,50,50.0,50,50,50.0
4,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,98,102,2,0,2,100,97,50.0,98,97,49.0
4,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,143,143,2,0,2,143,138,71.5,143,138,71.5
4,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,43,43,1,0,1,43,43,43.0,43,43,43.0
4,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,42,1,0,1,42,42,42.0,42,42,42.0
4,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,62,2,0,2,59,56,29.5,56,56,28.0
4,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,44,44,1,0,1,44,44,44.0,44,44,44.0
4,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,26,26,1,0,1,26,26,26.0,26,26,26.0
4,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,254,282,8,1,4,268,162,33.5,254,162,31.75
4,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,16883,45835,17,3,3,31359,6504,1844.6470588235295,16883,6095,993.1176470588235
4,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,74,74,1,0,1,74,74,74.0,74,74,74.0
4,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,153,157,2,0,2,155,153,77.5,153,153,76.5
4,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,68,72,5,0,3,70,43,14.0,68,43,13.6
4,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,100,102,3,0,3,101,59,33.666666666666664,100,59,33.333333333333336
4,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,550,934,10,3,3,742,397,74.2,550,397,55.0
4,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,437,443,3,1,1,440,424,146.66666666666666,437,424,145.66666666666666
4,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,1038,1390,11,5,3,1214,1029,110.36363636363636,1038,1029,94.36363636363636
4,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,104,120,3,1,2,112,92,37.333333333333336,104,92,34.666666666666664
4,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,332,432,5,2,2,382,357,76.4,332,357,66.4
4,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,123,123,1,0,1,123,123,123.0,123,123,123.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,106,212,4,1,3,159,104,39.75,106,104,26.5
4,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,106,196,7,1,4,151,103,21.571428571428573,106,103,15.142857142857142
4,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,94,166,6,2,5,130,91,21.666666666666668,94,91,15.666666666666666
4,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,101,205,4,1,3,153,100,38.25,101,100,25.25
4,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,38,56,2,1,2,47,45,23.5,38,45,19.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,628,698,19,5,4,663,289,34.89473684210526,628,289,33.05263157894737
4,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,32,40,3,0,3,36,31,12.0,32,31,10.666666666666666
4,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,111,111,1,0,1,111,111,111.0,111,111,111.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,35,37,2,0,2,36,35,18.0,35,35,17.5
4,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,90,90,3,1,3,90,81,30.0,90,81,30.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,27,27,1,0,1,27,27,27.0,27,27,27.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,28,1,0,1,28,28,28.0,28,28,28.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,92,110,9,1,3,101,29,11.222222222222221,92,29,10.222222222222221
4,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,956,1673,24,8,4,1326,561,55.25,979,561,40.791666666666664
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,67,99,3,0,3,83,64,27.666666666666668,67,64,22.333333333333332
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,29,31,2,0,2,30,29,15.0,29,29,14.5
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,105,105,1,0,1,105,105,105.0,105,105,105.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,72,74,3,0,3,73,64,24.333333333333332,72,64,24.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,43,2,0,2,40,37,20.0,37,37,18.5
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,47,67,3,0,1,57,51,19.0,47,51,15.666666666666666
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,31,31,1,0,1,31,31,31.0,31,31,31.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,90,122,5,1,4,106,68,21.2,90,68,18.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,223,515,12,2,4,369,153,30.75,223,153,18.583333333333332
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,214,252,3,0,2,233,153,77.66666666666667,214,153,71.33333333333333
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,107,125,5,1,4,116,72,23.2,107,72,21.4
4,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,37,37,1,0,1,37,37,37.0,37,37,37.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,27,27,1,0,1,27,27,27.0,27,27,27.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,48,48,1,0,1,48,48,48.0,48,48,48.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,167,171,3,2,2,169,149,56.333333333333336,167,149,55.666666666666664
4,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,213,269,4,1,1,241,163,60.25,213,163,53.25
4,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,867,877,2,1,2,872,866,436.0,867,866,433.5
4,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,159,221,3,0,1,190,118,63.333333333333336,159,118,53.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,100,108,2,1,1,104,100,52.0,100,100,50.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,96,104,2,1,1,100,96,50.0,96,96,48.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,842,964,9,4,3,903,559,100.33333333333333,842,559,93.55555555555556
4,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,525,709,20,2,4,622,364,31.1,535,364,26.75
4,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,83,85,2,1,1,84,77,42.0,83,77,41.5
4,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,63,63,1,0,1,63,63,63.0,63,63,63.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,76,80,2,0,2,78,76,39.0,76,76,38.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,202,206,3,1,2,204,190,68.0,202,190,67.33333333333333
4,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,155,199,7,1,4,177,158,25.285714285714285,155,158,22.142857142857142
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1263,2317,18,7,5,1790,736,99.44444444444444,1263,736,70.16666666666667
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,74,78,2,0,2,76,74,38.0,74,74,37.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,101,131,5,0,4,116,93,23.2,101,93,20.2
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,27,27,1,0,1,27,27,27.0,27,27,27.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,22,1,0,1,22,22,22.0,22,22,22.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,491,539,9,1,5,515,426,57.22222222222222,491,426,54.55555555555556
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,62,1,0,1,62,62,62.0,62,62,62.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,59,67,3,0,3,63,58,21.0,59,58,19.666666666666668
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,99,109,4,0,3,104,91,26.0,99,91,24.75
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,29,2,0,2,28,27,14.0,27,27,13.5
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,81,2,0,2,79,77,39.5,77,77,38.5
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,846,1377,15,5,4,1120,703,74.66666666666667,863,703,57.53333333333333
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,64,68,3,2,1,66,64,22.0,64,64,21.333333333333332
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,45,45,1,0,1,45,45,45.0,45,45,45.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,71,2,0,2,67,63,33.5,63,63,31.5
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,54,54,2,0,2,54,37,27.0,54,37,27.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,64,66,2,0,2,65,64,32.5,64,64,32.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,132,140,3,0,3,136,124,45.333333333333336,132,124,44.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,177,224,9,0,4,203,159,22.555555555555557,182,159,20.22222222222222
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,70,70,1,0,1,70,70,70.0,70,70,70.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,36,50,3,0,3,43,36,14.333333333333334,36,36,12.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,58,62,2,0,2,60,57,30.0,58,57,29.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,62,1,0,1,62,62,62.0,62,62,62.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,132,160,5,0,3,146,129,29.2,132,129,26.4
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,80,3,0,3,77,73,25.666666666666668,74,73,24.666666666666668
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,86,96,4,1,3,91,82,22.75,86,82,21.5
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,74,1,0,1,74,74,74.0,74,74,74.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,48,52,2,0,2,50,48,25.0,48,48,24.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,74,88,3,0,3,81,60,27.0,74,60,24.666666666666668
4,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,86,102,4,0,3,94,70,23.5,86,70,21.5
4,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,355,599,9,0,4,477,241,53.0,355,180,39.44444444444444
4,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,53,1,0,1,53,53,53.0,53,53,53.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,804,1152,19,3,4,978,450,51.473684210526315,804,450,42.31578947368421
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,75,91,3,0,2,83,39,27.666666666666668,75,39,25.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,125,167,7,1,4,146,78,20.857142857142858,125,78,17.857142857142858
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,200,236,9,2,4,218,81,24.22222222222222,200,77,22.22222222222222
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,134,188,4,0,1,161,82,40.25,134,82,33.5
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,57,65,2,0,2,61,57,30.5,57,57,28.5
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,123,143,5,0,3,133,104,26.6,123,104,24.6
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,266,340,7,0,4,303,187,43.285714285714285,266,187,38.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,162,162,1,0,1,162,162,162.0,162,162,162.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,130,132,2,0,1,131,130,65.5,130,130,65.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,108,108,1,0,1,108,108,108.0,108,108,108.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,354,358,3,1,1,356,353,118.66666666666667,354,353,118.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,88,100,4,0,3,94,75,23.5,88,75,22.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,28,1,0,1,28,28,28.0,28,28,28.0
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,58,64,4,0,3,61,52,15.25,58,52,14.5
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,308,326,3,1,3,317,310,105.66666666666667,308,310,102.66666666666667
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,343,875,8,1,4,609,428,76.125,343,428,42.875
4,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,103,164,2,0,2,134,104,67.0,104,104,52.0
4,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,37,2,0,2,36,35,18.0,35,35,17.5
4,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,98,100,2,0,2,99,98,49.5,98,98,49.0
4,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,117,149,5,1,4,133,78,26.6,117,78,23.4
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,558,638,14,1,4,598,521,42.714285714285715,558,521,39.857142857142854
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,215,243,5,1,3,229,177,45.8,215,177,43.0
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,273,306,5,2,4,290,260,58.0,274,260,54.8
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,460,649,9,2,4,555,425,61.666666666666664,461,425,51.22222222222222
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,138,344,6,1,4,241,137,40.166666666666664,138,137,23.0
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,358,966,9,2,5,662,294,73.55555555555556,358,252,39.77777777777778
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1154,4382,69,20,5,2815,545,40.79710144927536,1248,545,18.08695652173913
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,51,55,2,0,2,53,52,26.5,51,52,25.5
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,157,229,7,2,5,193,81,27.571428571428573,157,81,22.428571428571427
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,31,35,2,0,2,33,33,16.5,31,33,15.5
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,1009,1074,12,2,4,1041,684,86.75,1008,684,84.0
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,193,416,8,0,4,310,168,38.75,204,168,25.5
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,83,85,2,1,2,84,83,42.0,83,83,41.5
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,262,362,7,3,4,312,195,44.57142857142857,262,195,37.42857142857143
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,638,2257,34,8,5,1562,487,45.94117647058823,867,487,25.5
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,40,1,1,1,40,40,40.0,40,40,40.0
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,374,745,18,5,5,566,124,31.444444444444443,387,124,21.5
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,390,456,8,3,4,423,228,52.875,390,211,48.75
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,51,51,1,0,1,51,51,51.0,51,51,51.0
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,579,1003,22,6,3,820,378,37.27272727272727,637,378,28.954545454545453
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,32,1,0,1,32,32,32.0,32,32,32.0
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,66,116,3,0,1,92,69,30.666666666666668,68,69,22.666666666666668
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,260,530,20,6,3,422,183,21.1,314,183,15.7
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,596,1205,18,5,3,1022,550,56.77777777777778,839,550,46.611111111111114
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,198,253,9,3,3,232,157,25.77777777777778,211,157,23.444444444444443
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,50,1456,16,3,4,753,536,47.0625,50,536,3.125
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,27,133,2,0,1,80,79,40.0,27,79,13.5
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,926,2071,24,11,4,1123,712,46.791666666666664,175,712,7.291666666666667
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,60,70,2,0,1,60,60,30.0,50,60,25.0
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,62,426,11,2,3,244,133,22.181818181818183,62,133,5.636363636363637
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,87,159,4,1,1,123,113,30.75,87,113,21.75
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,52,60,3,1,1,56,53,18.666666666666668,52,53,17.333333333333332
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,297,473,11,3,3,423,240,38.45454545454545,373,240,33.90909090909091
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,163,338,6,1,3,281,151,46.833333333333336,224,151,37.333333333333336
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,118,130,3,1,1,124,91,41.333333333333336,118,91,39.333333333333336
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java,83,83,1,0,1,83,83,83.0,83,83,83.0
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,147,147,1,0,1,147,147,147.0,147,147,147.0
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,58,62,3,0,1,60,58,20.0,58,58,19.333333333333332
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,44,44,1,0,1,44,44,44.0,44,44,44.0
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,106,136,2,1,2,122,108,61.0,108,108,54.0
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,192,373,5,1,2,281,192,56.2,189,192,37.8
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,151,435,7,1,3,293,126,41.857142857142854,151,126,21.571428571428573
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,352,374,10,0,3,363,249,36.3,352,249,35.2
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,752,2219,30,8,4,1534,410,51.13333333333333,849,410,28.3
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,877,2019,29,6,4,1448,714,49.93103448275862,877,714,30.24137931034483
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,319,525,14,5,5,422,204,30.142857142857142,319,204,22.785714285714285
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,27,27,1,1,1,27,27,27.0,27,27,27.0
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,55,69,3,0,2,62,50,20.666666666666668,55,50,18.333333333333332
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,94,94,1,0,1,94,94,94.0,94,94,94.0
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,191,253,9,2,4,222,184,24.666666666666668,191,184,21.22222222222222
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,90,144,6,1,3,117,61,19.5,90,61,15.0
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,90,90,1,0,1,90,90,90.0,90,90,90.0
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,271,303,6,1,2,287,274,47.833333333333336,271,274,45.166666666666664
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,138,398,16,2,4,275,167,17.1875,152,167,9.5
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,79,142,8,0,4,116,80,14.5,90,80,11.25
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,82,186,5,0,3,134,83,26.8,82,83,16.4
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,147,189,5,1,2,168,112,33.6,147,112,29.4
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,422,614,5,0,1,518,298,103.6,422,298,84.4
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,1026,3295,42,17,5,2177,547,51.833333333333336,1059,547,25.214285714285715
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,530,942,26,11,5,736,198,28.307692307692307,530,198,20.384615384615383
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,189,457,15,1,4,331,140,22.066666666666666,205,140,13.666666666666666
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,167,500,17,6,4,345,178,20.294117647058822,190,178,11.176470588235293
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,86,126,7,1,4,106,67,15.142857142857142,86,67,12.285714285714286
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,195,355,16,7,4,281,138,17.5625,207,138,12.9375
