@relation 'STORM_trainingSet_8-weka.filters.unsupervised.attribute.Remove-R1,2'

@attribute ' Size' numeric
@attribute ' LOC Touched' numeric
@attribute ' NR' numeric
@attribute ' NFix' numeric
@attribute ' NAuth' numeric
@attribute ' LOC Added' numeric
@attribute ' Max LOC Added' numeric
@attribute ' Average LOC Added' numeric
@attribute ' Churn' numeric
@attribute ' Max Churn' numeric
@attribute ' Average Churn' numeric
@attribute ' Bugginess' {yes,no}

@data
98,320,6,3,5,257,100,42.833333,194,100,32.333333,no
164,602,8,3,6,462,170,57.75,322,170,40.25,no
104,411,8,4,6,307,103,38.375,203,103,25.375,no
548,1719,11,4,9,1364,525,124,1009,525,91.727273,no
31,146,5,2,4,101,37,20.2,56,37,11.2,no
64,230,10,3,6,176,70,17.6,122,70,12.2,no
342,936,10,3,6,807,348,80.7,678,348,67.8,no
77,317,6,3,5,233,83,38.833333,149,83,24.833333,no
58,226,6,3,5,168,64,28,110,64,18.333333,no
38,154,5,2,4,112,44,22.4,70,44,14,no
42,161,6,3,5,120,47,20,79,47,13.166667,no
110,342,10,3,6,278,116,27.8,214,116,21.4,no
506,1425,6,3,5,1214,515,202.333333,1003,515,167.166667,no
32,142,5,2,4,100,38,20,58,38,11.6,no
596,1558,11,4,7,1368,602,124.363636,1178,602,107.090909,no
37,156,7,3,5,112,43,16,68,43,9.714286,no
63,218,8,3,6,169,69,21.125,120,69,15,no
23,128,7,2,5,84,29,12,40,29,5.714286,no
50,175,5,2,4,136,56,27.2,97,56,19.4,no
34,141,5,2,4,102,39,20.4,63,39,12.6,no
131,376,12,3,8,316,137,26.333333,256,137,21.333333,no
32,131,5,2,4,95,37,19,59,37,11.8,no
92,461,7,3,5,314,97,44.857143,167,97,23.857143,no
27,121,5,2,4,85,32,17,49,32,9.8,no
22,111,5,2,4,75,27,15,39,27,7.8,no
29,125,5,2,4,89,34,17.8,53,34,10.6,no
26,119,5,2,4,83,31,16.6,47,31,9.4,no
21,109,5,2,4,73,26,14.6,37,26,7.4,no
25,117,5,2,4,81,30,16.2,45,30,9,no
25,123,5,2,4,84,30,16.8,45,30,9,no
35,137,5,2,4,101,40,20.2,65,40,13,no
28,123,5,2,4,87,33,17.4,51,33,10.2,no
25,117,5,2,4,81,30,16.2,45,30,9,no
30,138,7,2,6,96,35,13.714286,54,35,7.714286,no
61,306,7,3,5,206,67,29.428571,106,67,15.142857,no
31,129,5,2,4,93,36,18.6,57,36,11.4,no
42,151,5,2,4,115,47,23,79,47,15.8,no
40,149,6,3,5,112,45,18.666667,75,45,12.5,no
45,168,5,2,4,126,51,25.2,84,51,16.8,no
24,126,5,2,4,84,30,16.8,42,30,8.4,no
168,756,6,3,5,540,174,90,324,174,54,no
39,156,5,2,4,114,45,22.8,72,45,14.4,no
41,173,6,3,5,124,48,20.666667,75,48,12.5,no
71,265,6,3,5,200,78,33.333333,135,78,22.5,no
64,229,6,3,5,176,69,29.333333,123,69,20.5,no
94,379,6,3,5,275,109,45.833333,171,109,28.5,no
19,116,5,2,4,74,25,14.8,32,25,6.4,no
35,148,5,2,4,106,41,21.2,64,41,12.8,no
60,212,8,4,7,163,66,20.375,114,66,14.25,no
70,162,8,1,7,109,78,13.625,56,78,7,no
146,437,8,4,7,360,155,45,283,155,35.375,no
30,127,5,2,4,91,35,18.2,55,35,11,no
30,127,5,2,4,91,35,18.2,55,35,11,no
31,129,5,2,4,93,36,18.6,57,36,11.4,no
28,123,5,2,4,87,33,17.4,51,33,10.2,no
95,301,10,4,8,242,102,24.2,183,102,18.3,no
146,428,8,3,6,357,152,44.625,286,152,35.75,no
28,123,5,2,4,87,33,17.4,51,33,10.2,no
29,125,5,2,4,89,34,17.8,53,34,10.6,no
48,180,5,2,4,135,54,27,90,54,18,no
42,151,5,2,4,115,47,23,79,47,15.8,no
29,125,5,2,4,89,34,17.8,53,34,10.6,no
47,195,5,2,4,141,54,28.2,87,54,17.4,no
54,228,7,3,6,162,62,23.142857,96,62,13.714286,no
46,176,5,2,4,131,52,26.2,86,52,17.2,no
38,143,5,2,4,107,43,21.4,71,43,14.2,no
43,153,5,2,4,117,48,23.4,81,48,16.2,no
30,140,6,3,5,97,36,16.166667,54,36,9,no
44,155,5,2,4,119,49,23.8,83,49,16.6,no
129,528,6,3,5,407,112,67.833333,286,112,47.666667,no
73,279,6,3,5,214,70,35.666667,149,70,24.833333,no
81,313,6,3,5,240,76,40,167,76,27.833333,no
89,347,6,3,5,266,82,44.333333,185,82,30.833333,no
98,383,6,3,5,294,89,49,205,89,34.166667,no
105,415,6,3,5,318,94,53,221,94,36.833333,no
113,449,6,3,5,344,100,57.333333,239,100,39.833333,no
121,493,6,3,5,379,106,63.166667,265,106,44.166667,no
65,227,5,2,4,179,64,35.8,131,64,26.2,no
153,554,5,2,4,431,151,86.2,308,151,61.6,no
119,446,6,3,5,342,119,57,238,119,39.666667,no
64,240,6,3,5,181,70,30.166667,122,70,20.333333,no
217,749,18,5,10,597,202,33.166667,445,202,24.722222,no
74,467,11,5,7,302,84,27.454545,137,84,12.454545,no
17,101,5,2,4,65,22,13,29,22,5.8,no
55,208,13,6,10,162,31,12.461538,116,31,8.923077,no
34,159,8,2,5,114,33,14.25,69,33,8.625,no
209,1019,9,3,6,705,236,78.333333,391,236,43.444444,no
413,1435,20,9,12,1130,435,56.5,825,435,41.25,no
428,1996,32,7,17,1473,401,46.03125,950,401,29.6875,no
136,710,13,5,10,505,106,38.846154,300,106,23.076923,no
21,114,6,3,5,76,25,12.666667,38,25,6.333333,no
47,237,6,3,5,163,52,27.166667,89,52,14.833333,no
47,209,6,3,5,149,52,24.833333,89,52,14.833333,no
58,368,6,3,5,239,65,39.833333,110,65,18.333333,no
38,161,8,3,6,116,42,14.5,71,42,8.875,no
34,152,6,3,5,108,39,18,64,39,10.666667,no
107,386,9,3,6,297,107,33,208,107,23.111111,no
37,152,5,2,4,110,43,22,68,43,13.6,no
179,844,15,4,8,593,185,39.533333,342,185,22.8,no
91,399,7,3,5,287,100,41,175,100,25,no
37,159,6,3,5,114,42,19,69,42,11.5,no
71,482,6,3,5,313,69,52.166667,144,69,24,no
55,377,5,2,4,242,58,48.4,107,58,21.4,no
62,262,5,2,4,190,68,38,118,68,23.6,no
45,221,6,3,5,154,48,25.666667,87,48,14.5,no
49,203,12,3,7,148,51,12.333333,93,51,7.75,no
47,202,6,3,5,145,53,24.166667,88,53,14.666667,no
56,210,9,3,6,161,53,17.888889,112,53,12.444444,no
58,224,9,3,6,170,56,18.888889,116,56,12.888889,no
38,213,7,2,6,144,37,20.571429,75,37,10.714286,no
118,661,15,4,8,448,111,29.866667,235,111,15.666667,no
63,272,9,3,6,197,63,21.888889,122,63,13.555556,no
57,231,7,3,5,170,62,24.285714,109,62,15.571429,no
139,652,9,3,6,460,143,51.111111,268,143,29.777778,no
69,279,9,3,6,203,76,22.555556,127,76,14.111111,no
58,240,9,3,6,175,60,19.444444,110,60,12.222222,no
24,136,7,2,6,88,31,12.571429,40,31,5.714286,no
43,191,8,2,6,136,45,17,81,45,10.125,no
86,366,9,3,6,266,86,29.555556,166,86,18.444444,no
32,155,5,2,4,107,37,21.4,59,37,11.8,no
22,117,5,2,4,78,27,15.6,39,27,7.8,no
65,280,9,3,6,203,65,22.555556,126,65,14,no
87,344,9,3,6,256,87,28.444444,168,87,18.666667,no
61,284,10,2,6,199,69,19.9,114,69,11.4,no
81,373,11,5,7,276,83,25.090909,179,83,16.272727,no
117,447,18,6,10,356,83,19.777778,265,83,14.722222,no
206,613,6,3,5,511,209,85.166667,409,209,68.166667,no
67,267,9,3,6,198,67,22,129,67,14.333333,no
71,251,7,2,6,194,72,27.714286,137,72,19.571429,no
22,118,5,2,4,79,26,15.8,40,26,8,no
90,368,9,3,6,267,103,29.666667,166,103,18.444444,no
83,339,15,4,7,274,36,18.266667,209,36,13.933333,no
154,635,14,4,9,474,151,33.857143,313,151,22.357143,no
31,141,5,2,4,99,36,19.8,57,36,11.4,no
30,145,7,3,5,101,33,14.428571,57,33,8.142857,no
25,136,5,2,4,91,29,18.2,46,29,9.2,no
36,172,5,2,4,118,44,23.6,64,44,12.8,no
23,130,5,2,4,85,29,17,40,29,8,no
23,130,5,2,4,85,29,17,40,29,8,no
20,107,5,2,4,71,25,14.2,35,25,7,no
42,191,7,3,5,136,48,19.428571,81,48,11.571429,no
46,214,5,2,4,148,56,29.6,82,56,16.4,no
39,181,8,2,6,136,26,17,91,26,11.375,no
45,194,6,2,4,139,51,23.166667,84,51,14,no
191,710,7,4,5,515,184,73.571429,320,184,45.714286,no
29,141,6,3,5,98,32,16.333333,55,32,9.166667,no
55,203,10,5,8,154,53,15.4,105,53,10.5,no
248,888,8,2,6,816,256,102,744,256,93,no
31,141,5,2,4,99,36,19.8,57,36,11.4,no
55,264,9,3,7,201,30,22.333333,138,30,15.333333,no
34,184,7,1,7,143,38,20.428571,102,38,14.571429,no
32,176,7,1,7,136,36,19.428571,96,36,13.714286,no
34,182,7,1,7,142,38,20.285714,102,38,14.571429,no
17,107,5,2,4,68,22,13.6,29,22,5.8,no
193,538,10,3,7,462,193,46.2,386,193,38.6,no
378,1035,7,3,5,902,372,128.857143,769,372,109.857143,no
741,3276,43,9,17,2409,587,56.023256,1542,587,35.860465,no
43,201,6,3,5,141,48,23.5,81,48,13.5,no
413,1350,22,9,11,1109,363,50.409091,868,363,39.454545,no
28,137,6,2,4,94,33,15.666667,51,33,8.5,no
19,111,5,2,4,72,24,14.4,33,24,6.6,no
23,125,5,2,4,83,28,16.6,41,28,8.2,no
21,115,5,2,4,76,26,15.2,37,26,7.4,no
41,149,5,2,4,113,46,22.6,77,46,15.4,no
58,196,6,2,4,153,64,25.5,110,64,18.333333,no
200,546,8,2,6,489,168,61.125,432,168,54,no
60,148,7,4,5,134,60,19.142857,120,60,17.142857,no
392,1783,9,5,7,1283,365,142.555556,783,365,87,no
62,263,8,3,6,194,61,24.25,125,61,15.625,no
28,165,7,3,5,108,33,15.428571,51,33,7.285714,no
25,123,5,2,4,84,30,16.8,45,30,9,no
889,3404,12,4,9,2578,897,214.833333,1752,897,146,no
61,216,9,3,7,170,59,18.888889,124,59,13.777778,no
1012,5489,15,3,8,3771,986,251.4,2053,986,136.866667,no
122,561,16,5,8,400,129,25,239,129,14.9375,no
195,805,9,4,6,597,183,66.333333,389,183,43.222222,no
32,142,5,2,4,103,32,20.6,64,32,12.8,no
32,148,5,2,4,106,32,21.2,64,32,12.8,no
22,112,5,2,4,76,26,15.2,40,26,8,no
169,647,6,3,5,490,174,81.666667,333,174,55.5,no
28,137,5,2,4,95,31,19,53,31,10.6,no
19,105,5,2,4,69,24,13.8,33,24,6.6,no
33,151,6,3,5,106,38,17.666667,61,38,10.166667,no
117,512,7,2,5,372,119,53.142857,232,119,33.142857,no
157,684,11,3,7,503,150,45.727273,322,150,29.272727,no
23,115,5,2,4,79,26,15.8,43,26,8.6,no
36,174,6,3,5,117,45,19.5,60,45,10,no
18,109,5,2,4,70,23,14,31,23,6.2,no
18,109,5,2,4,70,23,14,31,23,6.2,no
18,109,5,2,4,70,23,14,31,23,6.2,no
28,131,6,2,4,91,33,15.166667,51,33,8.5,no
42,185,7,3,5,132,47,18.857143,79,47,11.285714,no
26,121,5,2,4,85,29,17,49,29,9.8,no
28,145,5,2,4,97,35,19.4,49,35,9.8,no
80,317,10,3,7,245,68,24.5,173,68,17.3,no
17,107,5,2,4,68,22,13.6,29,22,5.8,no
39,195,6,3,5,132,48,22,69,48,11.5,no
30,145,6,3,5,99,37,16.5,53,37,8.833333,no
62,472,6,3,5,283,92,47.166667,94,92,15.666667,no
30,133,6,2,4,96,31,16,59,31,9.833333,no
34,174,11,4,8,122,32,11.090909,70,32,6.363636,no
30,140,6,3,5,97,36,16.166667,54,36,9,no
30,133,6,2,4,96,31,16,59,31,9.833333,no
41,201,7,3,5,139,46,19.857143,77,46,11,no
19,107,6,3,5,70,24,11.666667,33,24,5.5,no
19,107,6,3,5,70,24,11.666667,33,24,5.5,no
22,112,5,2,4,76,26,15.2,40,26,8,no
52,232,9,3,6,168,52,18.666667,104,52,11.555556,no
31,165,6,3,5,111,36,18.5,57,36,9.5,no
95,359,14,5,11,279,65,19.928571,199,65,14.214286,no
84,305,5,2,4,233,91,46.6,161,91,32.2,no
36,145,5,2,4,106,41,21.2,67,41,13.4,no
57,209,6,3,5,158,62,26.333333,107,62,17.833333,no
33,157,5,2,4,109,38,21.8,61,38,12.2,no
31,148,5,2,4,103,35,20.6,58,35,11.6,no
125,495,6,3,5,370,130,61.666667,245,130,40.833333,no
33,157,5,2,4,109,38,21.8,61,38,12.2,no
30,149,5,2,4,101,37,20.2,53,37,10.6,no
44,201,6,3,5,141,51,23.5,81,51,13.5,no
29,147,5,2,4,99,36,19.8,51,36,10.2,no
44,195,6,3,5,138,51,23,81,51,13.5,no
63,319,7,3,5,216,76,30.857143,113,76,16.142857,no
39,151,5,2,4,112,44,22.4,73,44,14.6,no
54,252,7,2,5,177,42,25.285714,102,42,14.571429,no
41,161,5,2,4,119,46,23.8,77,46,15.4,no
42,182,9,3,6,133,42,14.777778,84,42,9.333333,no
114,504,9,3,6,364,113,40.444444,224,113,24.888889,no
48,217,7,2,5,154,53,22,91,53,13,no
51,213,7,3,5,155,56,22.142857,97,56,13.857143,no
61,265,9,3,6,191,61,21.222222,117,61,13,no
44,187,7,3,5,135,49,19.285714,83,49,11.857143,no
33,133,5,2,4,97,38,19.4,61,38,12.2,no
48,193,7,3,5,142,53,20.285714,91,53,13,no
58,196,6,2,4,153,64,25.5,110,64,18.333333,no
24,121,5,2,4,82,29,16.4,43,29,8.6,no
48,206,9,3,6,151,48,16.777778,96,48,10.666667,no
91,347,7,3,5,262,96,37.428571,177,96,25.285714,no
90,345,7,3,5,260,95,37.142857,175,95,25,no
46,183,8,2,5,135,51,16.875,87,51,10.875,no
24,121,5,2,4,82,29,16.4,43,29,8.6,no
33,150,5,2,4,105,39,21,60,39,12,no
139,495,7,3,5,385,142,55,275,142,39.285714,no
55,195,6,2,4,149,62,24.833333,103,62,17.166667,no
171,510,7,3,5,424,175,60.571429,338,175,48.285714,no
48,201,7,3,5,146,53,20.857143,91,53,13,no
56,249,9,3,6,178,56,19.777778,107,56,11.888889,no
22,117,5,2,4,78,27,15.6,39,27,7.8,no
89,424,8,4,5,298,95,37.25,172,95,21.5,no
35,145,6,2,4,105,40,17.5,65,40,10.833333,no
37,165,5,2,4,117,42,23.4,69,42,13.8,no
54,229,6,3,5,166,59,27.666667,103,59,17.166667,no
48,257,6,3,5,173,55,28.833333,89,55,14.833333,no
37,171,9,3,6,122,38,13.555556,73,38,8.111111,no
62,231,7,2,5,174,69,24.857143,117,69,16.714286,no
26,125,5,2,4,86,31,17.2,47,31,9.4,no
45,181,5,2,4,133,50,26.6,85,50,17,no
24,121,5,2,4,82,29,16.4,43,29,8.6,no
33,145,5,2,4,103,38,20.6,61,38,12.2,no
34,173,6,3,5,118,39,19.666667,63,39,10.5,no
239,951,9,3,6,711,246,79,471,246,52.333333,no
36,172,6,2,4,120,40,20,68,40,11.333333,no
23,120,8,2,5,81,27,10.125,42,27,5.25,no
84,324,10,3,6,246,84,24.6,168,84,16.8,no
64,258,9,3,6,194,62,21.555556,130,62,14.444444,no
81,311,10,3,6,237,80,23.7,163,80,16.3,no
61,258,9,3,6,191,59,21.222222,124,59,13.777778,no
87,316,10,3,6,245,87,24.5,174,87,17.4,no
93,366,10,3,6,276,93,27.6,186,93,18.6,no
107,414,10,3,6,314,107,31.4,214,107,21.4,no
75,290,10,3,6,221,73,22.1,152,73,15.2,no
108,435,10,3,6,326,107,32.6,217,107,21.7,no
71,287,5,2,4,212,76,42.4,137,76,27.4,no
87,539,9,3,6,354,92,39.333333,169,92,18.777778,no
20,109,6,3,5,73,24,12.166667,37,24,6.166667,no
32,155,6,2,4,109,33,18.166667,63,33,10.5,no
26,155,7,3,5,101,31,14.428571,47,31,6.714286,no
113,599,12,7,6,416,87,34.666667,233,87,19.416667,no
98,489,9,3,7,353,77,39.222222,217,77,24.111111,no
20,107,5,2,4,71,25,14.2,35,25,7,no
27,55,5,2,4,55,26,11,55,26,11,no
118,679,7,3,5,455,125,65,231,125,33,no
230,1108,11,6,6,782,234,71.090909,456,234,41.454545,no
179,926,10,4,7,637,188,63.7,348,188,34.8,no
209,1173,13,4,7,798,204,61.384615,423,204,32.538462,no
46,193,6,3,5,141,49,23.5,89,49,14.833333,no
33,141,6,3,5,101,38,16.833333,61,38,10.166667,no
183,724,11,4,6,545,183,49.545455,366,183,33.272727,no
89,335,7,3,5,254,94,36.285714,173,94,24.714286,no
138,554,11,4,6,415,138,37.727273,276,138,25.090909,no
20,113,5,2,4,74,25,14.8,35,25,7,no
20,113,5,2,4,74,25,14.8,35,25,7,no
43,174,5,2,4,129,45,25.8,84,45,16.8,no
21,111,6,3,5,74,26,12.333333,37,26,6.166667,no
39,203,10,5,7,135,45,13.5,67,45,6.7,no
47,216,10,5,7,149,52,14.9,82,52,8.2,no
45,212,10,5,7,145,50,14.5,78,50,7.8,no
70,273,7,2,5,204,75,29.142857,135,75,19.285714,no
24,116,5,2,4,80,28,16,44,28,8.8,no
26,125,5,2,4,86,31,17.2,47,31,9.4,no
36,163,5,2,4,115,41,23,67,41,13.4,no
22,112,5,2,4,76,26,15.2,40,26,8,no
32,207,6,3,5,132,39,22,57,39,9.5,no
21,117,6,2,4,77,26,12.833333,37,26,6.166667,no
25,123,5,2,4,84,30,16.8,45,30,9,no
20,107,5,2,4,71,25,14.2,35,25,7,no
28,123,5,2,4,87,33,17.4,51,33,10.2,no
38,178,7,2,5,124,44,17.714286,70,44,10,no
18,103,5,2,4,67,23,13.4,31,23,6.2,no
72,346,6,3,5,241,80,40.166667,136,80,22.666667,no
74,270,6,3,5,206,78,34.333333,142,78,23.666667,no
22,124,5,2,4,82,26,16.4,40,26,8,no
80,326,7,3,5,241,84,34.428571,156,84,22.285714,no
86,321,7,3,5,244,91,34.857143,167,91,23.857143,no
22,112,5,2,4,76,26,15.2,40,26,8,no
86,343,6,3,5,258,85,43,173,85,28.833333,no
61,260,6,3,5,188,67,31.333333,116,67,19.333333,no
118,470,7,4,5,350,124,50,230,124,32.857143,no
21,109,5,2,4,73,26,14.6,37,26,7.4,no
20,107,5,2,4,71,25,14.2,35,25,7,no
71,239,6,3,5,188,76,31.333333,137,76,22.833333,no
103,410,6,3,5,305,109,50.833333,200,109,33.333333,no
19,111,5,2,4,72,24,14.4,33,24,6.6,no
23,114,5,2,4,78,27,15.6,42,27,8.4,no
42,187,5,2,4,133,47,26.6,79,47,15.8,no
183,993,12,4,7,678,185,56.5,363,185,30.25,no
92,496,10,4,6,338,96,33.8,180,96,18,no
89,346,6,2,4,258,97,43,170,97,28.333333,no
18,109,5,2,4,70,23,14,31,23,6.2,no
168,522,10,4,6,431,154,43.1,340,154,34,no
41,190,8,4,7,133,47,16.625,76,47,9.5,no
192,610,10,4,6,499,176,49.9,388,176,38.8,no
31,153,5,2,4,105,36,21,57,36,11.4,no
27,133,5,2,4,91,32,18.2,49,32,9.8,no
25,123,5,2,4,84,30,16.8,45,30,9,no
36,173,9,4,6,120,41,13.333333,67,41,7.444444,no
28,129,5,2,4,90,33,18,51,33,10.2,no
31,147,6,2,4,104,32,17.333333,61,32,10.166667,no
309,1411,10,5,6,1011,316,101.1,611,316,61.1,no
65,273,8,3,6,200,66,25,127,66,15.875,no
452,2890,15,4,8,1894,440,126.266667,898,440,59.866667,no
790,3300,21,7,8,2441,751,116.238095,1582,751,75.333333,no
181,775,9,4,6,566,186,62.888889,357,186,39.666667,no
38,207,9,2,5,137,47,15.222222,67,47,7.444444,no
199,926,23,9,11,662,192,28.782609,398,192,17.304348,no
86,566,9,4,6,366,92,40.666667,166,92,18.444444,no
56,212,6,3,5,160,60,26.666667,108,60,18,no
30,142,6,3,5,99,34,16.5,56,34,9.333333,no
357,1941,8,3,6,1327,361,165.875,713,361,89.125,no
54,318,7,2,5,210,60,30,102,60,14.571429,no
23,125,7,2,5,83,28,11.857143,41,28,5.857143,no
45,169,5,2,4,127,50,25.4,85,50,17,no
30,140,6,3,5,98,35,16.333333,56,35,9.333333,no
113,484,9,3,6,354,115,39.333333,224,115,24.888889,no
244,887,17,4,10,687,238,40.411765,487,238,28.647059,no
52,234,7,4,5,163,59,23.285714,92,59,13.142857,no
65,214,8,2,6,168,72,21,122,72,15.25,no
192,589,6,3,5,483,200,80.5,377,200,62.833333,no
36,192,6,2,4,128,44,21.333333,64,44,10.666667,no
212,623,9,4,7,519,217,57.666667,415,217,46.111111,no
36,147,6,3,5,105,42,17.5,63,42,10.5,no
79,270,8,4,6,210,87,26.25,150,87,18.75,no
260,923,10,3,6,723,265,72.3,523,265,52.3,no
45,179,5,2,4,131,52,26.2,83,52,16.6,no
32,154,6,2,4,105,40,17.5,56,40,9.333333,no
76,277,10,3,6,212,81,21.2,147,81,14.7,no
71,262,8,3,6,198,79,24.75,134,79,16.75,no
32,178,8,4,5,117,40,14.625,56,40,7,no
44,170,8,3,6,125,48,15.625,80,48,10,no
36,185,5,2,4,125,43,25,65,43,13,no
37,187,5,2,4,127,44,25.4,67,44,13.4,no
36,179,5,2,4,122,43,24.4,65,43,13,no
36,168,5,2,4,117,42,23.4,66,42,13.2,no
52,205,7,4,5,149,57,21.285714,93,57,13.285714,no
26,127,6,3,5,85,32,14.166667,43,32,7.166667,no
53,208,9,3,7,151,59,16.777778,94,59,10.444444,no
53,213,9,3,7,153,60,17,93,60,10.333333,no
53,219,9,3,7,156,60,17.333333,93,60,10.333333,no
53,213,9,3,7,153,60,17,93,60,10.333333,no
39,184,10,4,7,125,45,12.5,66,45,6.6,no
52,228,8,2,5,168,48,21,108,48,13.5,no
137,539,8,3,6,404,142,50.5,269,142,33.625,no
209,885,6,3,5,649,214,108.166667,413,214,68.833333,no
91,392,9,3,6,286,93,31.777778,180,93,20,no
59,319,11,4,7,211,68,19.181818,103,68,9.363636,no
273,1593,16,3,9,1068,356,66.75,543,356,33.9375,no
31,184,7,4,5,124,37,17.714286,64,37,9.142857,no
85,247,5,2,4,205,92,41,163,92,32.6,no
49,183,5,2,4,138,54,27.6,93,54,18.6,no
39,164,6,3,5,119,44,19.833333,74,44,12.333333,no
473,1526,40,14,18,1269,365,31.725,1012,365,25.3,no
133,567,16,5,7,391,115,24.4375,215,115,13.4375,no
145,780,15,5,7,532,71,35.466667,284,66,18.933333,no
102,364,9,3,8,276,112,30.666667,188,112,20.888889,no
40,98,5,0,5,89,40,17.8,80,40,16,no
71,350,5,2,4,248,67,49.6,146,67,29.2,no
21,132,5,2,4,84,27,16.8,36,27,7.2,no
72,146,3,0,2,145,72,48.333333,144,72,48,no
94,336,9,6,6,259,100,28.777778,182,100,20.222222,no
487,3466,26,5,15,2387,480,91.807692,1308,480,50.307692,no
63,263,6,3,5,192,68,32,121,68,20.166667,no
151,549,6,3,5,423,156,70.5,297,156,49.5,no
279,936,17,9,10,762,277,44.823529,588,277,34.588235,no
38,173,5,2,4,122,43,24.4,71,43,14.2,no
38,179,8,2,5,125,43,15.625,71,43,8.875,no
33,186,6,3,5,123,38,20.5,60,38,10,no
286,1353,29,5,9,998,159,34.413793,643,139,22.172414,no
41,106,5,2,4,94,41,18.8,82,41,16.4,no
137,394,18,5,11,351,119,19.5,308,119,17.111111,no
94,241,7,2,5,214,83,30.571429,187,83,26.714286,no
56,274,5,2,4,190,62,38,106,62,21.2,no
117,527,11,4,7,375,128,34.090909,223,128,20.272727,no
42,205,5,2,4,142,47,28.4,79,47,15.8,no
115,377,6,3,5,299,121,49.833333,221,121,36.833333,no
66,245,6,2,5,190,63,31.666667,135,63,22.5,no
46,98,5,1,4,95,46,19,92,46,18.4,no
40,224,5,2,5,146,52,29.2,68,52,13.6,no
206,639,7,3,5,521,215,74.428571,403,215,57.571429,no
502,2448,19,12,13,1728,505,90.947368,1008,505,53.052632,yes
82,342,11,3,6,250,88,22.727273,158,88,14.363636,no
70,349,12,5,8,240,79,20,131,79,10.916667,no
83,527,11,1,7,388,88,35.272727,249,88,22.636364,no
30,60,2,0,1,60,30,30,60,30,30,no
55,329,8,2,6,212,70,26.5,95,70,11.875,no
229,1383,12,3,6,918,235,76.5,453,235,37.75,no
118,494,8,3,6,361,125,45.125,228,125,28.5,no
83,1153,10,2,6,631,140,63.1,109,140,10.9,no
61,320,8,4,5,218,67,27.25,116,67,14.5,no
1858,7453,108,41,26,5831,1273,53.990741,4209,1273,38.972222,yes
247,1363,16,9,9,937,175,58.5625,511,131,31.9375,no
201,691,12,4,8,553,188,46.083333,415,188,34.583333,no
46,219,6,3,5,153,51,25.5,87,51,14.5,no
35,105,3,2,3,105,35,35,105,35,35,no
35,105,3,2,3,105,35,35,105,35,35,no
35,107,4,3,4,107,35,26.75,107,35,26.75,no
35,106,4,3,4,106,35,26.5,106,35,26.5,no
32,96,3,0,3,96,32,32,96,32,32,no
35,105,3,2,3,105,35,35,105,35,35,no
35,105,3,2,3,105,35,35,105,35,35,no
35,111,3,2,3,111,37,37,111,37,37,no
35,105,3,2,3,105,35,35,105,35,35,no
407,2851,6,3,5,1844,375,307.333333,837,375,139.5,no
48,195,6,2,4,143,53,23.833333,91,53,15.166667,no
940,4736,32,16,14,3409,716,106.53125,2082,716,65.0625,no
222,905,14,6,9,684,218,48.857143,463,218,33.071429,no
175,1155,7,4,5,753,175,107.571429,351,175,50.142857,no
20,119,6,1,6,76,27,12.666667,33,27,5.5,no
20,109,6,1,6,72,25,12,35,25,5.833333,no
90,335,9,3,7,262,81,29.111111,189,81,21,no
80,324,9,3,7,244,76,27.111111,164,76,18.222222,no
59,191,7,4,5,152,53,21.714286,113,53,16.142857,no
42,185,8,2,6,131,49,16.375,77,49,9.625,no
46,185,6,3,5,136,51,22.666667,87,51,14.5,no
48,201,10,5,7,145,47,14.5,89,47,8.9,no
91,659,11,3,8,425,82,38.636364,191,82,17.363636,no
159,703,7,1,6,590,164,84.285714,477,164,68.142857,no
104,429,13,5,8,323,72,24.846154,217,72,16.692308,no
141,503,17,7,9,394,132,23.176471,285,132,16.764706,no
29,136,5,2,4,94,35,18.8,52,35,10.4,no
25,128,5,2,4,86,31,17.2,44,31,8.8,no
56,233,8,2,6,176,49,22,119,49,14.875,no
21,109,5,2,4,73,26,14.6,37,26,7.4,no
103,374,8,3,7,291,93,36.375,208,93,26,no
74,300,8,0,6,261,80,32.625,222,80,27.75,no
32,142,5,2,4,100,38,20,58,38,11.6,no
143,497,13,4,7,387,121,29.769231,277,121,21.307692,no
116,439,15,3,10,355,68,23.666667,271,68,18.066667,no
94,369,9,3,7,280,91,31.111111,191,91,21.222222,no
75,314,11,3,8,228,77,20.727273,142,77,12.909091,no
127,481,9,3,7,368,126,40.888889,255,126,28.333333,no
89,366,10,2,7,285,55,28.5,204,55,20.4,no
57,266,9,3,7,197,43,21.888889,128,43,14.222222,no
309,1091,13,3,9,863,289,66.384615,635,289,48.846154,no
197,765,8,1,7,681,203,85.125,597,203,74.625,no
135,489,6,0,5,447,142,74.5,405,142,67.5,no
417,1395,8,0,6,1323,424,165.375,1251,424,156.375,no
321,1080,19,6,8,858,345,45.157895,636,345,33.473684,no
37,156,7,2,5,112,43,16,68,43,9.714286,no
35,152,7,2,5,108,41,15.428571,64,41,9.142857,no
119,402,7,2,6,323,119,46.142857,244,119,34.857143,no
33,76,4,2,4,72,33,18,68,33,17,no
154,516,7,2,6,415,154,59.285714,314,154,44.857143,no
443,1112,7,3,4,1011,439,144.428571,910,439,130,no
31,64,4,2,4,64,31,16,64,31,16,no
185,553,9,2,6,466,176,51.777778,379,176,42.111111,no
51,130,4,2,4,118,51,29.5,106,51,26.5,no
