Release ID, Filepath, Size, LOC Touched, NR, NFix, NAuth, LOC Added, Max LOC Added, Average LOC Added, Churn, Max Churn, Average Churn, Bugginess
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,62,1,0,1,62,62,62.0,62,62,62.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,130,162,6,0,4,147,129,24.5,132,129,22.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,82,4,0,4,78,73,19.5,74,73,18.5,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,83,98,5,1,3,92,82,18.4,86,82,17.2,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,74,1,0,1,74,74,74.0,74,74,74.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,48,52,2,0,2,50,48,25.0,48,48,24.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,60,88,3,0,3,81,60,27.0,74,60,24.666666666666668,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,70,102,4,0,3,94,70,23.5,86,70,21.5,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,183,599,9,0,4,477,241,53.0,355,180,39.44444444444444,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,53,1,0,1,53,53,53.0,53,53,53.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,452,1160,20,3,5,979,450,48.95,798,450,39.9,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,39,91,3,0,2,83,39,27.666666666666668,75,39,25.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,78,172,8,1,4,150,78,18.75,128,78,16.0,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,64,240,10,2,4,219,81,21.9,198,77,19.8,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,31,33,2,0,2,32,31,16.0,31,31,15.5,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,57,65,2,0,2,61,57,30.5,57,57,28.5,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,104,143,5,0,3,133,104,26.6,123,104,24.6,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,32,34,2,0,2,33,32,16.5,32,32,16.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,227,331,3,0,2,279,226,93.0,227,226,75.66666666666667,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,197,410,8,0,4,362,187,45.25,314,187,39.25,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,75,119,5,0,3,113,75,22.6,107,75,21.4,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,28,1,0,1,28,28,28.0,28,28,28.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,52,64,4,0,3,61,52,15.25,58,52,14.5,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,429,885,10,1,5,615,428,61.5,345,428,34.5,false
