ProjName, Classifier Name, Training%, Feature Selection, Sampling, Cost Sensitive, Precision, Recall, Kappa, TP, FP, TN, FN, areaUnderROC, fMeasure
STORM,NaiveBayes,92.67117138401927,no,sampling,no,0.039150630391506305,0.8428571428571429,-0.012511258656245533,59.0,1448.0,33.0,11.0,0.14507572103790875,0.07482561826252378
STORM,NaiveBayes,92.67117138401927,no,no,costSensitive,0.036120401337792644,0.7714285714285715,-0.018842072754241962,54.0,1441.0,40.0,16.0,0.14717372431754605,0.06900958466453674
STORM,NaiveBayes,92.67117138401927,featureSelection,sampling,no,0.032060027285129605,0.6714285714285714,-0.027305180846411925,47.0,1419.0,62.0,23.0,0.14305488569499372,0.06119791666666667
STORM,NaiveBayes,92.67117138401927,featureSelection,no,costSensitive,0.026352288488210817,0.5428571428571428,-0.039195010152890584,38.0,1404.0,77.0,32.0,0.14480563325938073,0.05026455026455027
STORM,IBk,92.67117138401927,no,no,no,0.04061251664447404,0.8714285714285714,-0.009451984207492999,61.0,1441.0,40.0,9.0,0.2349426063470628,0.07760814249363869
STORM,IBk,92.67117138401927,featureSelection,no,no,0.04177897574123989,0.8857142857142857,-0.007008418638143847,62.0,1422.0,59.0,8.0,0.2840648210668467,0.07979407979407979
STORM,IBk,92.67117138401927,no,sampling,no,0.040295500335795834,0.8571428571428571,-0.010110660591822135,60.0,1429.0,52.0,10.0,0.23513552618886852,0.07697241821680564
STORM,IBk,92.67117138401927,no,no,costSensitive,0.03780864197530864,0.7,-0.015198020261962205,49.0,1247.0,234.0,21.0,0.23520787112954566,0.07174231332357248
STORM,IBk,92.67117138401927,featureSelection,sampling,no,0.041379310344827586,0.8571428571428571,-0.007834691717876825,60.0,1390.0,91.0,10.0,0.28396836114594387,0.07894736842105263
STORM,IBk,92.67117138401927,featureSelection,no,costSensitive,0.027888446215139442,0.5,-0.03571932158297305,35.0,1220.0,261.0,35.0,0.28399247612616957,0.052830188679245285
STORM,RandomForest,93.1224148552319,no,no,no,0.05317769130998703,0.9761904761904762,-0.0011934899591742297,82.0,1460.0,19.0,2.0,0.3747786470910203,0.10086100861008611
STORM,RandomForest,93.1224148552319,featureSelection,no,no,0.053548387096774196,0.9880952380952381,-4.107184433509353E-4,83.0,1467.0,12.0,1.0,0.34705721369007375,0.10159118727050184
STORM,RandomForest,93.1224148552319,no,sampling,no,0.05235602094240838,0.9523809523809523,-0.0029272793801804124,80.0,1448.0,31.0,4.0,0.349717473196175,0.09925558312655088
STORM,RandomForest,93.1224148552319,no,no,costSensitive,0.04597701149425287,0.7142857142857143,-0.016231445659241086,60.0,1245.0,234.0,24.0,0.2609911780804276,0.08639308855291576
STORM,RandomForest,93.1224148552319,featureSelection,sampling,no,0.049597855227882036,0.8809523809523809,-0.008737105854023625,74.0,1418.0,61.0,10.0,0.33755916159567273,0.09390862944162436
STORM,RandomForest,93.1224148552319,featureSelection,no,costSensitive,0.035685963521015066,0.5357142857142857,-0.03765260764065772,45.0,1216.0,263.0,39.0,0.2940210566985415,0.06691449814126393
STORM,NaiveBayes,93.1224148552319,no,no,no,0.04846103470857891,0.8809523809523809,-0.011148564841162136,74.0,1453.0,26.0,10.0,0.14806899771402815,0.09186840471756673
STORM,NaiveBayes,93.1224148552319,featureSelection,no,no,0.039570757880617036,0.7023809523809523,-0.029871967590990922,59.0,1432.0,47.0,25.0,0.14534836923275057,0.07492063492063492
STORM,NaiveBayes,93.1224148552319,no,sampling,no,0.046772068511198944,0.8452380952380952,-0.014708511086743668,71.0,1447.0,32.0,13.0,0.14795228436202068,0.08863920099875156
STORM,NaiveBayes,93.1224148552319,no,no,costSensitive,0.043795620437956206,0.7857142857142857,-0.02097998842205504,66.0,1441.0,38.0,18.0,0.14806899771402815,0.08296668761785041
STORM,NaiveBayes,93.1224148552319,featureSelection,sampling,no,0.038539553752535496,0.6785714285714286,-0.03203011897487215,57.0,1422.0,57.0,27.0,0.14657184712965646,0.07293666026871401
STORM,NaiveBayes,93.1224148552319,featureSelection,no,costSensitive,0.033584647018505824,0.5833333333333334,-0.042434287502475077,49.0,1410.0,69.0,35.0,0.14534836923275057,0.06351263771872974
STORM,IBk,93.1224148552319,no,no,no,0.05163398692810457,0.9404761904761905,-0.004451718320899767,79.0,1451.0,28.0,5.0,0.2556666344698799,0.09789343246592316
STORM,IBk,93.1224148552319,featureSelection,no,no,0.05263157894736842,0.9642857142857143,-0.002346592502755468,81.0,1458.0,21.0,3.0,0.3064409671914743,0.099815157116451
STORM,IBk,93.1224148552319,no,sampling,no,0.0506578947368421,0.9166666666666666,-0.0065097713186350525,77.0,1443.0,36.0,7.0,0.2558155446086481,0.09600997506234414
STORM,IBk,93.1224148552319,no,no,costSensitive,0.04805491990846682,0.75,-0.011892025914515141,63.0,1248.0,231.0,21.0,0.25530442061882225,0.09032258064516129
STORM,IBk,93.1224148552319,featureSelection,sampling,no,0.04838709677419355,0.8571428571428571,-0.011287454939892675,72.0,1416.0,63.0,12.0,0.3061994912907692,0.0916030534351145
STORM,IBk,93.1224148552319,featureSelection,no,costSensitive,0.035685963521015066,0.5357142857142857,-0.03765260764065772,45.0,1216.0,263.0,39.0,0.3069319681895747,0.06691449814126393
STORM,RandomForest,87.96934272663931,no,no,no,0.04439403758911212,0.9513888888888888,-0.004062918849163156,137.0,2949.0,15.0,7.0,0.33871738641475485,0.08482972136222909
STORM,RandomForest,87.96934272663931,featureSelection,no,no,0.04642166344294004,1.0,1.8792429782869073E-4,144.0,2958.0,6.0,0.0,0.3415359311740891,0.08872458410351203
STORM,RandomForest,87.96934272663931,no,sampling,no,0.044596354166666664,0.9513888888888888,-0.003637963372742407,137.0,2935.0,29.0,7.0,0.3302676094616884,0.08519900497512438
STORM,RandomForest,87.96934272663931,no,no,costSensitive,0.04404054526389374,0.875,-0.004785585748085967,126.0,2735.0,229.0,18.0,0.2697743289848553,0.08386023294509151
STORM,RandomForest,87.96934272663931,featureSelection,sampling,no,0.04448806018972849,0.9444444444444444,-0.0038640132011629057,136.0,2921.0,43.0,8.0,0.3495042360173939,0.08497344579818807
STORM,RandomForest,87.96934272663931,featureSelection,no,costSensitive,0.03793352601156069,0.7291666666666666,-0.017508607453589543,105.0,2663.0,301.0,39.0,0.3166833014694857,0.07211538461538462
STORM,NaiveBayes,87.96934272663931,no,no,no,0.04140650673677292,0.875,-0.0103189655516141,126.0,2917.0,47.0,18.0,0.31711322911980805,0.07907122685911516
STORM,NaiveBayes,87.96934272663931,featureSelection,no,no,0.035738142952571814,0.7430555555555556,-0.02217615125673855,107.0,2887.0,77.0,37.0,0.3141623088169141,0.06819630337794774
STORM,NaiveBayes,87.96934272663931,no,sampling,no,0.039286893364146584,0.8263888888888888,-0.014756157632180017,119.0,2910.0,54.0,25.0,0.31636466299295246,0.07500787897888433
STORM,NaiveBayes,87.96934272663931,no,no,costSensitive,0.03750414868901427,0.7847222222222222,-0.018485250573219862,113.0,2900.0,64.0,31.0,0.31711322911980805,0.07158694963573012
STORM,NaiveBayes,87.96934272663931,featureSelection,sampling,no,0.03488762160348876,0.7222222222222222,-0.02395128423717627,104.0,2877.0,87.0,40.0,0.3097681436497226,0.06656
STORM,NaiveBayes,87.96934272663931,featureSelection,no,costSensitive,0.034938941655359566,0.7152777777777778,-0.023830395739621636,103.0,2845.0,119.0,41.0,0.3141623088169141,0.0666235446313066
STORM,IBk,87.96934272663931,no,no,no,0.044509421702404156,0.9513888888888888,-0.0038205372942812952,137.0,2941.0,23.0,7.0,0.3054665242165242,0.08504034761018002
STORM,IBk,87.96934272663931,featureSelection,no,no,0.04645161290322581,1.0,2.507195127684103E-4,144.0,2956.0,8.0,0.0,0.27474836932073776,0.08877928483353885
STORM,IBk,87.96934272663931,no,sampling,no,0.04441541476159373,0.9444444444444444,-0.0040165630375786476,136.0,2926.0,38.0,8.0,0.30578516269305744,0.08484092326887087
STORM,IBk,87.96934272663931,no,no,costSensitive,0.04434357541899441,0.8819444444444444,-0.004152964231011805,127.0,2737.0,227.0,17.0,0.3054899535162693,0.08444148936170214
STORM,IBk,87.96934272663931,featureSelection,sampling,no,0.044575549000327765,0.9444444444444444,-0.003680326032340737,136.0,2915.0,49.0,8.0,0.2757862872994452,0.08513302034428795
STORM,IBk,87.96934272663931,featureSelection,no,costSensitive,0.03798842257597684,0.7291666666666666,-0.017392798280812295,105.0,2659.0,305.0,39.0,0.2749369751836857,0.07221458046767537
STORM,RandomForest,89.06740217203931,no,no,no,0.02529182879377432,0.609375,-0.03137887478463663,78.0,3006.0,37.0,50.0,0.2027026680085442,0.048567870485678705
STORM,RandomForest,89.06740217203931,featureSelection,no,no,0.02629016553067186,0.6328125,-0.029299447331592406,81.0,3000.0,43.0,47.0,0.20124568682221491,0.05048301651604861
STORM,RandomForest,89.06740217203931,no,sampling,no,0.02474763920547053,0.59375,-0.03250574677759952,76.0,2995.0,48.0,52.0,0.2046397469602366,0.04751484839012192
STORM,RandomForest,89.06740217203931,no,no,costSensitive,0.024354243542435424,0.515625,-0.03313307337826883,66.0,2644.0,399.0,62.0,0.1545747925566875,0.046511627906976744
STORM,RandomForest,89.06740217203931,featureSelection,sampling,no,0.024679170779861797,0.5859375,-0.0326333442458708,75.0,2964.0,79.0,53.0,0.2030377094972067,0.0473634354278497
STORM,RandomForest,89.06740217203931,featureSelection,no,costSensitive,0.021455938697318006,0.4375,-0.03905746391519479,56.0,2554.0,489.0,72.0,0.1463476626684193,0.04090577063550036
STORM,NaiveBayes,89.06740217203931,no,no,no,0.034493874919406836,0.8359375,-0.012226432539977381,107.0,2995.0,48.0,21.0,0.2680293398784095,0.06625386996904026
STORM,NaiveBayes,89.06740217203931,featureSelection,no,no,0.03050180387012135,0.7265625,-0.020523314499474532,93.0,2956.0,87.0,35.0,0.25344669117647056,0.05854579792256846
STORM,NaiveBayes,89.06740217203931,no,sampling,no,0.033344124312075105,0.8046875,-0.01461777666930243,103.0,2986.0,57.0,25.0,0.25533755750903714,0.06403481504507305
STORM,NaiveBayes,89.06740217203931,no,no,costSensitive,0.033116883116883114,0.796875,-0.01508894630996641,102.0,2978.0,65.0,26.0,0.2680293398784095,0.06359102244389027
STORM,NaiveBayes,89.06740217203931,featureSelection,sampling,no,0.029983525535420098,0.7109375,-0.02159730670762818,91.0,2944.0,99.0,37.0,0.23993720218534342,0.057540309832437554
STORM,NaiveBayes,89.06740217203931,featureSelection,no,costSensitive,0.028466175485599463,0.6640625,-0.024735902370978603,85.0,2901.0,142.0,43.0,0.25344669117647056,0.05459216441875401
STORM,IBk,89.06740217203931,no,no,no,0.02419091206276561,0.578125,-0.03365872301381773,74.0,2985.0,58.0,54.0,0.1445646257804798,0.046438657044242236
STORM,IBk,89.06740217203931,featureSelection,no,no,0.025407166123778503,0.609375,-0.03113264887485091,78.0,2992.0,51.0,50.0,0.20003388925402563,0.04878048780487805
STORM,IBk,89.06740217203931,no,sampling,no,0.024246395806028834,0.578125,-0.03353991650387833,74.0,2978.0,65.0,54.0,0.14462110787052251,0.04654088050314466
STORM,IBk,89.06740217203931,no,no,costSensitive,0.026074182886522218,0.5546875,-0.029580869169800968,71.0,2652.0,391.0,57.0,0.1443374137364443,0.04980708523325149
STORM,IBk,89.06740217203931,featureSelection,sampling,no,0.024430505117200397,0.578125,-0.0331458559071956,74.0,2955.0,88.0,54.0,0.19980667720999015,0.04687994931897371
STORM,IBk,89.06740217203931,featureSelection,no,costSensitive,0.02130087485736021,0.4375,-0.039392159761608724,56.0,2573.0,470.0,72.0,0.2011917720999014,0.040623866521581425
STORM,RandomForest,89.7043359930723,no,no,no,0.01497659906396256,0.8888888888888888,-0.002528403359360324,48.0,3157.0,118.0,6.0,0.3109754028837998,0.02945688861613992
STORM,RandomForest,89.7043359930723,featureSelection,no,no,0.01585820895522388,0.9444444444444444,-7.372964392852014E-4,51.0,3165.0,110.0,3.0,0.3512128922815946,0.031192660550458717
STORM,RandomForest,89.7043359930723,no,sampling,no,0.015023474178403756,0.8888888888888888,-0.0024330377415954577,48.0,3147.0,128.0,6.0,0.36903590613514275,0.029547553093259463
STORM,RandomForest,89.7043359930723,no,no,costSensitive,0.016450822541127057,0.8703703703703703,4.657774545166162E-4,47.0,2810.0,465.0,7.0,0.27692394684761096,0.03229130882858124
STORM,RandomForest,89.7043359930723,featureSelection,sampling,no,0.015723270440251572,0.9259259259259259,-0.0010112692234699682,50.0,3130.0,145.0,4.0,0.328993497314108,0.030921459492888066
STORM,RandomForest,89.7043359930723,featureSelection,no,costSensitive,0.011649071714597743,0.5925925925925926,-0.009262445899373849,32.0,2715.0,560.0,22.0,0.23972292903590614,0.02284898250624777
STORM,NaiveBayes,89.7043359930723,no,no,no,0.01074938574938575,0.6481481481481481,-0.011119733481873933,35.0,3221.0,54.0,19.0,0.1100876448968052,0.021148036253776436
STORM,NaiveBayes,89.7043359930723,featureSelection,no,no,0.008758210822646231,0.5185185185185185,-0.015161535368405395,28.0,3169.0,106.0,26.0,0.10459428894543399,0.017225469086434943
STORM,NaiveBayes,89.7043359930723,no,sampling,no,0.010182042579450786,0.6111111111111112,-0.012271745801192517,33.0,3208.0,67.0,21.0,0.09363867684478372,0.020030349013657057
STORM,NaiveBayes,89.7043359930723,no,no,costSensitive,0.009916330957545709,0.5925925925925926,-0.012810748848134372,32.0,3195.0,80.0,22.0,0.1100876448968052,0.019506248095092958
STORM,NaiveBayes,89.7043359930723,featureSelection,sampling,no,0.008487896887771141,0.5,-0.015709347811053133,27.0,3154.0,121.0,27.0,0.0838026576194515,0.016692426584234928
STORM,NaiveBayes,89.7043359930723,featureSelection,no,costSensitive,0.007345895879910571,0.42592592592592593,-0.018024267010965808,23.0,3108.0,167.0,31.0,0.10459428894543399,0.01444270015698587
STORM,IBk,89.7043359930723,no,no,no,0.015032884434700909,0.8888888888888888,-0.00241389416841967,48.0,3145.0,130.0,6.0,0.2214390726604467,0.029565753002771793
STORM,IBk,89.7043359930723,featureSelection,no,no,0.015600624024960999,0.9259259259259259,-0.001260583690236881,50.0,3155.0,120.0,4.0,0.2943596268023749,0.03068425897514575
STORM,IBk,89.7043359930723,no,sampling,no,0.01507537688442211,0.8888888888888888,-0.002327455600775433,48.0,3136.0,139.0,6.0,0.22154085383093017,0.02964793082149475
STORM,IBk,89.7043359930723,no,no,costSensitive,0.01655512504402959,0.8703703703703703,6.771637413886761E-4,47.0,2792.0,483.0,7.0,0.2214390726604467,0.03249222260629105
STORM,IBk,89.7043359930723,featureSelection,sampling,no,0.015777847901546228,0.9259259259259259,-9.003462462868625E-4,50.0,3119.0,156.0,4.0,0.296104042974272,0.031026993484331366
STORM,IBk,89.7043359930723,featureSelection,no,costSensitive,0.011717319663127059,0.5925925925925926,-0.009123118089523789,32.0,2699.0,576.0,22.0,0.29688436528131185,0.0229802513464991
STORM,RandomForest,94.16664239741387,no,no,no,0.827021494370522,0.9788007268322229,0.02808352207017763,1616.0,338.0,14.0,35.0,0.5409006593799901,0.8965325936199723
STORM,RandomForest,94.16664239741387,featureSelection,no,no,0.8265984654731457,0.9788007268322229,0.02382826345307838,1616.0,339.0,13.0,35.0,0.5577284428170255,0.8962839711591791
STORM,RandomForest,94.16664239741387,no,sampling,no,0.8281893004115226,0.9751665657177468,0.03910978294658934,1610.0,334.0,18.0,41.0,0.5531470252188756,0.8956884561891516
STORM,RandomForest,94.16664239741387,no,no,costSensitive,0.8234624145785877,0.8758328285887341,-0.005493664642770545,1446.0,310.0,42.0,205.0,0.6110656076207257,0.8488406222483122
STORM,RandomForest,94.16664239741387,featureSelection,sampling,no,0.8313440581214323,0.970321017565112,0.06800119435666471,1602.0,325.0,27.0,49.0,0.5518212102857772,0.8954723309111234
STORM,RandomForest,94.16664239741387,featureSelection,no,costSensitive,0.8412121212121212,0.8407026044821321,0.0962768229370326,1388.0,262.0,90.0,263.0,0.6200159338692803,0.8409572856710088
STORM,NaiveBayes,94.16664239741387,no,no,no,0.8416452442159383,0.9915202907328892,0.1735422182014819,1637.0,308.0,44.0,14.0,0.8535383169979627,0.9104560622914349
STORM,NaiveBayes,94.16664239741387,featureSelection,no,no,0.8552492046659597,0.9769836462749849,0.2731567641612579,1613.0,273.0,79.0,38.0,0.8506208358570563,0.9120723777212326
STORM,NaiveBayes,94.16664239741387,no,sampling,no,0.8460342146189735,0.9884918231374924,0.2099822512238166,1632.0,297.0,55.0,19.0,0.8736328877815098,0.911731843575419
STORM,NaiveBayes,94.16664239741387,no,no,costSensitive,0.8472367049009385,0.984251968503937,0.21645650182532558,1625.0,293.0,59.0,26.0,0.8535383169979627,0.9106192210703278
STORM,NaiveBayes,94.16664239741387,featureSelection,sampling,no,0.8587420042643923,0.9757722592368262,0.29782225649949606,1611.0,265.0,87.0,40.0,0.8705089202136447,0.9135242415650694
STORM,NaiveBayes,94.16664239741387,featureSelection,no,costSensitive,0.864204236827811,0.9636583888552392,0.3217541567721906,1591.0,250.0,102.0,60.0,0.8506208358570563,0.911225658648339
STORM,IBk,94.16664239741387,no,no,no,0.8280287474332649,0.9769836462749849,0.03783897251903101,1613.0,335.0,17.0,38.0,0.5918589284731017,0.8963601000277855
STORM,IBk,94.16664239741387,featureSelection,no,no,0.8291302110138961,0.9757722592368262,0.04837828034881394,1611.0,332.0,20.0,40.0,0.5838291875447388,0.8964941569282138
STORM,IBk,94.16664239741387,no,sampling,no,0.8284389489953632,0.9739551786795881,0.041326690376963376,1608.0,333.0,19.0,43.0,0.5915750096360333,0.8953229398663697
STORM,IBk,94.16664239741387,no,no,costSensitive,0.8238312428734321,0.8752271350696548,-0.0029537961336191334,1445.0,309.0,43.0,206.0,0.5917264330158031,0.8487518355359764
STORM,IBk,94.16664239741387,featureSelection,sampling,no,0.831081081081081,0.968503937007874,0.06505818538846576,1599.0,325.0,27.0,52.0,0.5828156833324156,0.8945454545454545
STORM,IBk,94.16664239741387,featureSelection,no,costSensitive,0.8414043583535109,0.8419139915202908,0.09770500557706459,1390.0,262.0,90.0,261.0,0.5835185975441881,0.8416590977898879
